Time,EMG,ECG,GSR
yyyy/mm/dd hh:mm:ss.000,mV,mV,kOhms
37:43.7,-2.911109755,-1.543402856,
37:43.7,-2.911109755,-1.547008937,
37:43.7,-2.914187038,-1.5542211,
37:43.7,-2.914187038,-1.550615019,
37:43.7,-2.914187038,-1.540878599,
37:43.7,-2.914187038,-1.548090762,
37:43.7,-2.914187038,-1.545566505,
37:43.7,-2.914187038,-1.54268164,
37:43.7,-2.911109755,-1.541599815,
37:43.7,-2.911109755,-1.533305828,
37:43.7,-2.908032472,-1.527896706,
37:43.7,-2.908032472,-1.532584611,
37:43.7,-2.911109755,-1.532224003,
37:43.7,-2.911109755,-1.532224003,
37:43.8,-2.914187038,-1.529699746,
37:43.8,-2.914187038,-1.53294522,
37:43.8,-2.914187038,-1.534027044,
37:43.8,-2.914187038,-1.532224003,
37:43.8,-2.911109755,-1.531142179,
37:43.8,-2.911109755,-1.527896706,
37:43.8,-2.914187038,-1.524651232,
37:43.8,-2.914187038,-1.519602718,
37:43.8,-2.914187038,-1.524290624,
37:43.8,-2.914187038,-1.530060354,
37:43.8,-2.911109755,-1.525733057,
37:43.8,-2.911109755,-1.524651232,
37:43.8,-2.911109755,-1.523930016,
37:43.8,-2.911109755,-1.526093665,
37:43.8,-2.911109755,-1.526814881,
37:43.8,-2.911109755,-1.5232088,
37:43.8,-2.911109755,-1.530781571,
37:43.8,-2.904955189,-1.525372449,
37:43.8,-2.904955189,-1.523930016,
37:43.8,-2.901877906,-1.525372449,
37:43.8,-2.901877906,-1.522487583,
37:43.8,-2.911109755,-1.520684543,
37:43.8,-2.911109755,-1.521766367,
37:43.8,-2.911109755,-1.528617922,
37:43.8,-2.911109755,-1.524651232,
37:43.8,-2.901877906,-1.518881502,
37:43.8,-2.901877906,-1.517439069,
37:43.8,-2.898800623,-1.517799678,
37:43.8,-2.898800623,-1.521045151,
37:43.8,-2.898800623,-1.530781571,
37:43.8,-2.898800623,-1.520323935,
37:43.8,-2.904955189,-1.524290624,
37:43.8,-2.904955189,-1.52501184,
37:43.8,-2.904955189,-1.533305828,
37:43.8,-2.904955189,-1.526093665,
37:43.8,-2.904955189,-1.519963326,
37:43.8,-2.904955189,-1.528617922,
37:43.8,-2.904955189,-1.527896706,
37:43.8,-2.904955189,-1.520323935,
37:43.8,-2.901877906,-1.522126975,
37:43.8,-2.901877906,-1.517799678,
37:43.8,-2.898800623,-1.519963326,
37:43.8,-2.898800623,-1.530420963,
37:43.8,-2.901877906,-1.517799678,
37:43.8,-2.901877906,-1.523569408,
37:43.8,-2.908032472,-1.51924211,
37:43.8,-2.908032472,-1.522848192,
37:43.8,-2.904955189,-1.522848192,
37:43.8,-2.904955189,-1.514193596,
37:43.8,-2.901877906,-1.515996637,
37:43.8,-2.901877906,-1.515275421,
37:43.9,-2.901877906,-1.511308731,
37:43.9,-2.901877906,-1.515275421,
37:43.9,-2.904955189,-1.508063258,
37:43.9,-2.904955189,-1.509145082,
37:43.9,-2.904955189,-1.511669339,
37:43.9,-2.904955189,-1.51347238,
37:43.9,-2.904955189,-1.509145082,
37:43.9,-2.904955189,-1.511669339,
37:43.9,-2.904955189,-1.517439069,
37:43.9,-2.901877906,-1.513832988,
37:43.9,-2.901877906,-1.514193596,
37:43.9,-2.908032472,-1.513111772,
37:43.9,-2.908032472,-1.506981433,
37:43.9,-2.908032472,-1.50950569,
37:43.9,-2.908032472,-1.502293527,
37:43.9,-2.908032472,-1.505899609,
37:43.9,-2.908032472,-1.504096568,
37:43.9,-2.908032472,-1.505539001,
37:43.9,-2.908032472,-1.504096568,
37:43.9,-2.904955189,-1.501932919,
37:43.9,-2.904955189,-1.505539001,
37:43.9,-2.901877906,-1.504457176,
37:43.9,-2.901877906,-1.501932919,
37:43.9,-2.901877906,-1.509866298,
37:43.9,-2.901877906,-1.505178393,
37:43.9,-2.901877906,-1.501211703,
37:43.9,-2.901877906,-1.500129879,
37:43.9,-2.901877906,-1.504096568,
37:43.9,-2.901877906,-1.503375352,
37:43.9,-2.901877906,-1.498326838,
37:43.9,-2.901877906,-1.500490487,
37:43.9,-2.904955189,-1.500490487,
37:43.9,-2.904955189,-1.48822981,
37:43.9,-2.904955189,-1.495802581,
37:43.9,-2.904955189,-1.500129879,
37:43.9,-2.904955189,-1.499048054,
37:43.9,-2.904955189,-1.494720756,
37:43.9,-2.901877906,-1.495081365,
37:43.9,-2.901877906,-1.495802581,
37:43.9,-2.904955189,-1.491835891,
37:43.9,-2.904955189,-1.489672242,
37:43.9,-2.911109755,-1.493638932,
37:43.9,-2.911109755,-1.487508594,
37:43.9,-2.911109755,-1.492917716,
37:43.9,-2.911109755,-1.490754067,
37:43.9,-2.911109755,-1.496163189,
37:43.9,-2.914187038,-1.488590418,
37:43.9,-2.914187038,-1.497245013,
37:43.9,-2.911109755,-1.488951026,
37:43.9,-2.911109755,-1.490754067,
37:43.9,-2.908032472,-1.493278324,
37:44.0,-2.908032472,-1.498687446,
37:44.0,-2.908032472,-1.495081365,
37:44.0,-2.908032472,-1.501211703,
37:44.0,-2.911109755,-1.499048054,
37:44.0,-2.911109755,-1.504457176,
37:44.0,-2.911109755,-1.503014744,
37:44.0,-2.911109755,-1.50770265,
37:44.0,-2.911109755,-1.502293527,
37:44.0,-2.911109755,-1.503375352,
37:44.0,-2.911109755,-1.50373596,
37:44.0,-2.911109755,-1.511669339,
37:44.0,-2.908032472,-1.514554204,
37:44.0,-2.908032472,-1.519963326,
37:44.0,-2.911109755,-1.514914812,
37:44.0,-2.911109755,-1.515275421,
37:44.0,-2.911109755,-1.509145082,
37:44.0,-2.911109755,-1.518881502,
37:44.0,-2.908032472,-1.519963326,
37:44.0,-2.908032472,-1.515996637,
37:44.0,-2.908032472,-1.518520894,
37:44.0,-2.908032472,-1.511308731,
37:44.0,-2.904955189,-1.508063258,
37:44.0,-2.904955189,-1.501932919,
37:44.0,-2.901877906,-1.509145082,
37:44.0,-2.901877906,-1.510948123,
37:44.0,-2.911109755,-1.514914812,
37:44.0,-2.911109755,-1.515275421,
37:44.0,-2.911109755,-1.518520894,
37:44.0,-2.911109755,-1.519602718,
37:44.0,-2.911109755,-1.529699746,
37:44.0,-2.911109755,-1.534027044,
37:44.0,-2.911109755,-1.524651232,
37:44.0,-2.911109755,-1.527536097,
37:44.0,-2.911109755,-1.529339138,
37:44.0,-2.911109755,-1.527896706,
37:44.0,-2.911109755,-1.529339138,
37:44.0,-2.904955189,-1.531142179,
37:44.0,-2.904955189,-1.534027044,
37:44.0,-2.898800623,-1.538354342,
37:44.0,-2.898800623,-1.547730154,
37:44.0,-2.901877906,-1.543402856,
37:44.0,-2.901877906,-1.547730154,
37:44.0,-2.908032472,-1.549893802,
37:44.0,-2.908032472,-1.551696843,
37:44.0,-2.911109755,-1.555302925,
37:44.0,-2.911109755,-1.557827182,
37:44.0,-2.908032472,-1.550615019,
37:44.0,-2.908032472,-1.5542211,
37:44.0,-2.908032472,-1.563596912,
37:44.0,-2.908032472,-1.566481777,
37:44.0,-2.901877906,-1.56792421,
37:44.1,-2.901877906,-1.568284818,
37:44.1,-2.901877906,-1.568645426,
37:44.1,-2.901877906,-1.570448467,
37:44.1,-2.904955189,-1.575496981,
37:44.1,-2.904955189,-1.572972724,
37:44.1,-2.908032472,-1.572972724,
37:44.1,-2.908032472,-1.572612115,
37:44.1,-2.908032472,-1.564678736,
37:44.1,-2.908032472,-1.572612115,
37:44.1,-2.904955189,-1.575857589,
37:44.1,-2.904955189,-1.580184886,
37:44.1,-2.908032472,-1.578021238,
37:44.1,-2.908032472,-1.575136372,
37:44.1,-2.911109755,-1.575857589,
37:44.1,-2.911109755,-1.578381846,
37:44.1,-2.908032472,-1.580906103,
37:44.1,-2.908032472,-1.575857589,
37:44.1,-2.901877906,-1.573333332,
37:44.1,-2.901877906,-1.570809075,
37:44.1,-2.898800623,-1.576218197,
37:44.1,-2.898800623,-1.586675833,
37:44.1,-2.901877906,-1.588478874,
37:44.1,-2.901877906,-1.578742454,
37:44.1,-2.901877906,-1.580184886,
37:44.1,-2.911109755,-1.580545495,
37:44.1,-2.911109755,-1.578742454,
37:44.1,-2.911109755,-1.584512184,
37:44.1,-2.911109755,-1.570448467,
37:44.1,-2.911109755,-1.576218197,
37:44.1,-2.911109755,-1.571890899,
37:44.1,-2.908032472,-1.572972724,
37:44.1,-2.908032472,-1.570809075,
37:44.1,-2.904955189,-1.568284818,
37:44.1,-2.904955189,-1.572251507,
37:44.1,-2.904955189,-1.576218197,
37:44.1,-2.904955189,-1.580184886,
37:44.1,-2.904955189,-1.570087858,
37:44.1,-2.904955189,-1.575136372,
37:44.1,-2.908032472,-1.572251507,
37:44.1,-2.908032472,-1.566842385,
37:44.1,-2.904955189,-1.571890899,
37:44.1,-2.904955189,-1.560351439,
37:44.1,-2.908032472,-1.564318128,
37:44.1,-2.908032472,-1.567202993,
37:44.1,-2.904955189,-1.566121169,
37:44.1,-2.904955189,-1.561072655,
37:44.1,-2.901877906,-1.557105965,
37:44.1,-2.901877906,-1.55999083,
37:44.1,-2.898800623,-1.561433263,
37:44.1,-2.898800623,-1.559269614,
37:44.1,-2.89572334,-1.562875696,
37:44.2,-2.89572334,-1.554581708,
37:44.2,-2.901877906,-1.559269614,
37:44.2,-2.901877906,-1.553860492,
37:44.2,-2.904955189,-1.553499884,
37:44.2,-2.904955189,-1.549533194,
37:44.2,-2.901877906,-1.553860492,
37:44.2,-2.901877906,-1.554581708,
37:44.2,-2.898800623,-1.550975627,
37:44.2,-2.898800623,-1.540517991,
37:44.2,-2.901877906,-1.539436166,
37:44.2,-2.901877906,-1.542321031,
37:44.2,-2.901877906,-1.543042248,
37:44.2,-2.901877906,-1.537633125,
37:44.2,-2.901877906,-1.541599815,
37:44.2,-2.901877906,-1.545566505,
37:44.2,-2.901877906,-1.539436166,
37:44.2,-2.901877906,-1.537993734,
37:44.2,-2.901877906,-1.535108868,
37:44.2,-2.898800623,-1.53871495,
37:44.2,-2.898800623,-1.546648329,
37:44.2,-2.898800623,-1.544124072,
37:44.2,-2.898800623,-1.543763464,
37:44.2,-2.898800623,-1.546287721,
37:44.2,-2.898800623,-1.544124072,
37:44.2,-2.898800623,-1.53871495,
37:44.2,-2.898800623,-1.536551301,
37:44.2,-2.898800623,-1.539796774,
37:44.2,-2.898800623,-1.539075558,
37:44.2,-2.898800623,-1.536911909,
37:44.2,-2.898800623,-1.540517991,
37:44.2,-2.898800623,-1.539796774,
37:44.2,-2.898800623,-1.537272517,
37:44.2,-2.89572334,-1.535830085,
37:44.2,-2.89572334,-1.536190693,
37:44.2,-2.89572334,-1.53294522,
37:44.2,-2.89572334,-1.539436166,
37:44.2,-2.89572334,-1.532224003,
37:44.2,-2.89572334,-1.524290624,
37:44.2,-2.89572334,-1.527896706,
37:44.2,-2.89572334,-1.533305828,
37:44.2,-2.889568773,-1.53474826,
37:44.2,-2.889568773,-1.525733057,
37:44.2,-2.889568773,-1.526454273,
37:44.2,-2.889568773,-1.530420963,
37:44.2,-2.892646056,-1.530781571,
37:44.2,-2.892646056,-1.530060354,
37:44.2,-2.889568773,-1.52897853,
37:44.2,-2.889568773,-1.530420963,
37:44.2,-2.892646056,-1.52501184,
37:44.2,-2.892646056,-1.527896706,
37:44.2,-2.892646056,-1.530420963,
37:44.2,-2.892646056,-1.532584611,
37:44.3,-2.892646056,-1.526454273,
37:44.3,-2.89572334,-1.530420963,
37:44.3,-2.89572334,-1.525372449,
37:44.3,-2.892646056,-1.526814881,
37:44.3,-2.892646056,-1.524290624,
37:44.3,-2.889568773,-1.530420963,
37:44.3,-2.889568773,-1.535830085,
37:44.3,-2.892646056,-1.529339138,
37:44.3,-2.892646056,-1.530781571,
37:44.3,-2.892646056,-1.533666436,
37:44.3,-2.892646056,-1.528617922,
37:44.3,-2.898800623,-1.530060354,
37:44.3,-2.898800623,-1.532584611,
37:44.3,-2.89572334,-1.532224003,
37:44.3,-2.89572334,-1.525733057,
37:44.3,-2.89572334,-1.531142179,
37:44.3,-2.89572334,-1.531502787,
37:44.3,-2.892646056,-1.528617922,
37:44.3,-2.892646056,-1.527175489,
37:44.3,-2.892646056,-1.526454273,
37:44.3,-2.892646056,-1.534387652,
37:44.3,-2.89572334,-1.52897853,
37:44.3,-2.89572334,-1.530781571,
37:44.3,-2.89572334,-1.530060354,
37:44.3,-2.89572334,-1.534027044,
37:44.3,-2.898800623,-1.533305828,
37:44.3,-2.898800623,-1.526454273,
37:44.3,-2.89572334,-1.536911909,
37:44.3,-2.89572334,-1.530420963,
37:44.3,-2.892646056,-1.530781571,
37:44.3,-2.892646056,-1.534387652,
37:44.3,-2.88649149,-1.537272517,
37:44.3,-2.88649149,-1.530420963,
37:44.3,-2.88649149,-1.531502787,
37:44.3,-2.88649149,-1.534027044,
37:44.3,-2.88649149,-1.52501184,
37:44.3,-2.88649149,-1.521766367,
37:44.3,-2.889568773,-1.519963326,
37:44.3,-2.889568773,-1.518520894,
37:44.3,-2.889568773,-1.522126975,
37:44.3,-2.892646056,-1.526454273,
37:44.3,-2.892646056,-1.526093665,
37:44.3,-2.892646056,-1.531863395,
37:44.3,-2.892646056,-1.527175489,
37:44.3,-2.89572334,-1.521405759,
37:44.3,-2.89572334,-1.521766367,
37:44.3,-2.898800623,-1.521045151,
37:44.3,-2.898800623,-1.524290624,
37:44.3,-2.898800623,-1.5232088,
37:44.3,-2.898800623,-1.521405759,
37:44.3,-2.89572334,-1.516717853,
37:44.4,-2.89572334,-1.518520894,
37:44.4,-2.898800623,-1.519963326,
37:44.4,-2.898800623,-1.516357245,
37:44.4,-2.898800623,-1.513832988,
37:44.4,-2.898800623,-1.515636029,
37:44.4,-2.898800623,-1.516717853,
37:44.4,-2.898800623,-1.518520894,
37:44.4,-2.901877906,-1.518160286,
37:44.4,-2.901877906,-1.517799678,
37:44.4,-2.901877906,-1.517799678,
37:44.4,-2.901877906,-1.5232088,
37:44.4,-2.898800623,-1.518160286,
37:44.4,-2.898800623,-1.518160286,
37:44.4,-2.89572334,-1.517078461,
37:44.4,-2.89572334,-1.522126975,
37:44.4,-2.898800623,-1.522126975,
37:44.4,-2.898800623,-1.520684543,
37:44.4,-2.898800623,-1.51924211,
37:44.4,-2.898800623,-1.518881502,
37:44.4,-2.89572334,-1.521045151,
37:44.4,-2.89572334,-1.523569408,
37:44.4,-2.89572334,-1.523930016,
37:44.4,-2.89572334,-1.527175489,
37:44.4,-2.901877906,-1.524651232,
37:44.4,-2.901877906,-1.521766367,
37:44.4,-2.901877906,-1.528617922,
37:44.4,-2.901877906,-1.527896706,
37:44.4,-2.901877906,-1.519963326,
37:44.4,-2.901877906,-1.527175489,
37:44.4,-2.901877906,-1.527175489,
37:44.4,-2.898800623,-1.527896706,
37:44.4,-2.898800623,-1.51924211,
37:44.4,-2.898800623,-1.527175489,
37:44.4,-2.898800623,-1.52501184,
37:44.4,-2.904955189,-1.518881502,
37:44.4,-2.904955189,-1.527175489,
37:44.4,-2.904955189,-1.519602718,
37:44.4,-2.904955189,-1.514914812,
37:44.4,-2.901877906,-1.515275421,
37:44.4,-2.901877906,-1.51924211,
37:44.4,-2.898800623,-1.528257314,
37:44.4,-2.898800623,-1.522848192,
37:44.4,-2.89572334,-1.520684543,
37:44.4,-2.89572334,-1.520323935,
37:44.4,-2.898800623,-1.518160286,
37:44.4,-2.898800623,-1.521405759,
37:44.4,-2.898800623,-1.518160286,
37:44.4,-2.898800623,-1.518520894,
37:44.4,-2.89572334,-1.521405759,
37:44.4,-2.89572334,-1.517078461,
37:44.4,-2.89572334,-1.522126975,
37:44.5,-2.89572334,-1.519602718,
37:44.5,-2.898800623,-1.518881502,
37:44.5,-2.898800623,-1.527896706,
37:44.5,-2.898800623,-1.517439069,
37:44.5,-2.898800623,-1.523569408,
37:44.5,-2.89572334,-1.520684543,
37:44.5,-2.89572334,-1.522487583,
37:44.5,-2.89572334,-1.518160286,
37:44.5,-2.89572334,-1.516717853,
37:44.5,-2.89572334,-1.519963326,
37:44.5,-2.89572334,-1.515996637,
37:44.5,-2.89572334,-1.518881502,
37:44.5,-2.89572334,-1.522126975,
37:44.5,-2.898800623,-1.521045151,
37:44.5,-2.898800623,-1.51924211,
37:44.5,-2.898800623,-1.526814881,
37:44.5,-2.901877906,-1.523930016,
37:44.5,-2.901877906,-1.521045151,
37:44.5,-2.898800623,-1.526454273,
37:44.5,-2.898800623,-1.519963326,
37:44.5,-2.898800623,-1.527175489,
37:44.5,-2.898800623,-1.526454273,
37:44.5,-2.898800623,-1.52897853,
37:44.5,-2.898800623,-1.52897853,
37:44.5,-2.898800623,-1.524651232,
37:44.5,-2.898800623,-1.523569408,
37:44.5,-2.898800623,-1.525372449,
37:44.5,-2.898800623,-1.526093665,
37:44.5,-2.901877906,-1.524651232,
37:44.5,-2.901877906,-1.51924211,
37:44.5,-2.898800623,-1.518160286,
37:44.5,-2.898800623,-1.521766367,
37:44.5,-2.89572334,-1.518520894,
37:44.5,-2.89572334,-1.515636029,
37:44.5,-2.89572334,-1.517439069,
37:44.5,-2.89572334,-1.518520894,
37:44.5,-2.89572334,-1.515636029,
37:44.5,-2.89572334,-1.512029947,
37:44.5,-2.898800623,-1.509145082,
37:44.5,-2.898800623,-1.506620825,
37:44.5,-2.901877906,-1.510226907,
37:44.5,-2.901877906,-1.511308731,
37:44.5,-2.901877906,-1.513111772,
37:44.5,-2.901877906,-1.515275421,
37:44.5,-2.901877906,-1.510587515,
37:44.5,-2.901877906,-1.518160286,
37:44.5,-2.904955189,-1.516717853,
37:44.5,-2.904955189,-1.510587515,
37:44.5,-2.901877906,-1.513832988,
37:44.5,-2.901877906,-1.514554204,
37:44.5,-2.89572334,-1.511308731,
37:44.6,-2.89572334,-1.512751164,
37:44.6,-2.892646056,-1.512751164,
37:44.6,-2.892646056,-1.51347238,
37:44.6,-2.901877906,-1.514554204,
37:44.6,-2.901877906,-1.512029947,
37:44.6,-2.901877906,-1.517439069,
37:44.6,-2.908032472,-1.510948123,
37:44.6,-2.908032472,-1.518160286,
37:44.6,-2.901877906,-1.521045151,
37:44.6,-2.901877906,-1.520323935,
37:44.6,-2.898800623,-1.513832988,
37:44.6,-2.898800623,-1.514193596,
37:44.6,-2.898800623,-1.50950569,
37:44.6,-2.898800623,-1.510226907,
37:44.6,-2.901877906,-1.523569408,
37:44.6,-2.901877906,-1.512751164,
37:44.6,-2.898800623,-1.518881502,
37:44.6,-2.898800623,-1.513832988,
37:44.6,-2.892646056,-1.515996637,
37:44.6,-2.892646056,-1.518520894,
37:44.6,-2.89572334,-1.518160286,
37:44.6,-2.89572334,-1.519963326,
37:44.6,-2.898800623,-1.516357245,
37:44.6,-2.898800623,-1.525733057,
37:44.6,-2.898800623,-1.527536097,
37:44.6,-2.898800623,-1.522848192,
37:44.6,-2.898800623,-1.531863395,
37:44.6,-2.898800623,-1.527896706,
37:44.6,-2.901877906,-1.526093665,
37:44.6,-2.901877906,-1.526093665,
37:44.6,-2.901877906,-1.527896706,
37:44.6,-2.901877906,-1.526814881,
37:44.6,-2.898800623,-1.524290624,
37:44.6,-2.898800623,-1.520684543,
37:44.6,-2.898800623,-1.526454273,
37:44.6,-2.898800623,-1.521405759,
37:44.6,-2.89572334,-1.518160286,
37:44.6,-2.89572334,-1.525372449,
37:44.6,-2.898800623,-1.5232088,
37:44.6,-2.898800623,-1.527175489,
37:44.6,-2.904955189,-1.523930016,
37:44.6,-2.904955189,-1.524290624,
37:44.6,-2.901877906,-1.521405759,
37:44.6,-2.901877906,-1.530420963,
37:44.6,-2.901877906,-1.525733057,
37:44.6,-2.904955189,-1.527896706,
37:44.6,-2.904955189,-1.521766367,
37:44.6,-2.901877906,-1.525372449,
37:44.6,-2.901877906,-1.515996637,
37:44.6,-2.901877906,-1.51924211,
37:44.6,-2.901877906,-1.522848192,
37:44.7,-2.901877906,-1.525733057,
37:44.7,-2.901877906,-1.530420963,
37:44.7,-2.901877906,-1.526814881,
37:44.7,-2.901877906,-1.524290624,
37:44.7,-2.898800623,-1.522487583,
37:44.7,-2.898800623,-1.518160286,
37:44.7,-2.904955189,-1.525733057,
37:44.7,-2.904955189,-1.521766367,
37:44.7,-2.904955189,-1.520684543,
37:44.7,-2.904955189,-1.521766367,
37:44.7,-2.901877906,-1.518520894,
37:44.7,-2.901877906,-1.518520894,
37:44.7,-2.901877906,-1.521766367,
37:44.7,-2.901877906,-1.524651232,
37:44.7,-2.904955189,-1.521405759,
37:44.7,-2.904955189,-1.526454273,
37:44.7,-2.901877906,-1.518520894,
37:44.7,-2.901877906,-1.520323935,
37:44.7,-2.901877906,-1.520323935,
37:44.7,-2.901877906,-1.522487583,
37:44.7,-2.904955189,-1.52501184,
37:44.7,-2.904955189,-1.524290624,
37:44.7,-2.908032472,-1.526814881,
37:44.7,-2.908032472,-1.527536097,
37:44.7,-2.908032472,-1.524290624,
37:44.7,-2.908032472,-1.522126975,
37:44.7,-2.904955189,-1.527536097,
37:44.7,-2.904955189,-1.524290624,
37:44.7,-2.904955189,-1.521405759,
37:44.7,-2.904955189,-1.52897853,
37:44.7,-2.908032472,-1.528257314,
37:44.7,-2.908032472,-1.532224003,
37:44.7,-2.908032472,-1.534387652,
37:44.7,-2.904955189,-1.531863395,
37:44.7,-2.904955189,-1.52897853,
37:44.7,-2.901877906,-1.53871495,
37:44.7,-2.901877906,-1.539796774,
37:44.7,-2.901877906,-1.545566505,
37:44.7,-2.901877906,-1.541960423,
37:44.7,-2.904955189,-1.540517991,
37:44.7,-2.904955189,-1.54448468,
37:44.7,-2.904955189,-1.550615019,
37:44.7,-2.904955189,-1.553139276,
37:44.7,-2.901877906,-1.549172586,
37:44.7,-2.901877906,-1.5542211,
37:44.7,-2.901877906,-1.553499884,
37:44.7,-2.901877906,-1.548811978,
37:44.7,-2.901877906,-1.554581708,
37:44.7,-2.901877906,-1.545205897,
37:44.7,-2.904955189,-1.551696843,
37:44.7,-2.904955189,-1.553499884,
37:44.7,-2.901877906,-1.554942316,
37:44.8,-2.901877906,-1.549533194,
37:44.8,-2.898800623,-1.556745357,
37:44.8,-2.898800623,-1.550975627,
37:44.8,-2.901877906,-1.552057451,
37:44.8,-2.901877906,-1.554581708,
37:44.8,-2.908032472,-1.548090762,
37:44.8,-2.908032472,-1.541960423,
37:44.8,-2.908032472,-1.540157383,
37:44.8,-2.908032472,-1.541599815,
37:44.8,-2.908032472,-1.539796774,
37:44.8,-2.908032472,-1.548090762,
37:44.8,-2.904955189,-1.547730154,
37:44.8,-2.904955189,-1.547730154,
37:44.8,-2.901877906,-1.54845137,
37:44.8,-2.901877906,-1.549893802,
37:44.8,-2.898800623,-1.549533194,
37:44.8,-2.898800623,-1.545205897,
37:44.8,-2.898800623,-1.545205897,
37:44.8,-2.898800623,-1.548090762,
37:44.8,-2.904955189,-1.542321031,
37:44.8,-2.904955189,-1.541239207,
37:44.8,-2.904955189,-1.543763464,
37:44.8,-2.901877906,-1.543763464,
37:44.8,-2.901877906,-1.547730154,
37:44.8,-2.901877906,-1.544845288,
37:44.8,-2.901877906,-1.540517991,
37:44.8,-2.901877906,-1.546287721,
37:44.8,-2.901877906,-1.54448468,
37:44.8,-2.898800623,-1.549893802,
37:44.8,-2.898800623,-1.537993734,
37:44.8,-2.898800623,-1.546287721,
37:44.8,-2.898800623,-1.542321031,
37:44.8,-2.898800623,-1.538354342,
37:44.8,-2.898800623,-1.53474826,
37:44.8,-2.904955189,-1.540517991,
37:44.8,-2.904955189,-1.537993734,
37:44.8,-2.904955189,-1.536190693,
37:44.8,-2.904955189,-1.54448468,
37:44.8,-2.901877906,-1.538354342,
37:44.8,-2.901877906,-1.536551301,
37:44.8,-2.901877906,-1.529699746,
37:44.8,-2.901877906,-1.531863395,
37:44.8,-2.901877906,-1.527896706,
37:44.8,-2.901877906,-1.535469477,
37:44.8,-2.904955189,-1.522126975,
37:44.8,-2.904955189,-1.524651232,
37:44.8,-2.898800623,-1.524290624,
37:44.8,-2.898800623,-1.530420963,
37:44.8,-2.898800623,-1.521766367,
37:44.8,-2.898800623,-1.526814881,
37:44.8,-2.898800623,-1.523569408,
37:44.9,-2.898800623,-1.514554204,
37:44.9,-2.89572334,-1.522487583,
37:44.9,-2.89572334,-1.520323935,
37:44.9,-2.898800623,-1.52501184,
37:44.9,-2.898800623,-1.524651232,
37:44.9,-2.89572334,-1.52501184,
37:44.9,-2.89572334,-1.524290624,
37:44.9,-2.898800623,-1.51924211,
37:44.9,-2.898800623,-1.525733057,
37:44.9,-2.898800623,-1.51924211,
37:44.9,-2.89572334,-1.519602718,
37:44.9,-2.89572334,-1.522487583,
37:44.9,-2.898800623,-1.521045151,
37:44.9,-2.898800623,-1.521405759,
37:44.9,-2.898800623,-1.516357245,
37:44.9,-2.898800623,-1.5232088,
37:44.9,-2.898800623,-1.521766367,
37:44.9,-2.898800623,-1.521045151,
